
---------- Begin Simulation Statistics ----------
simSeconds                                   0.443497                       # Number of seconds simulated (Second)
simTicks                                 443497126000                       # Number of ticks simulated (Tick)
finalTick                                443498258000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    579.64                       # Real time elapsed on the host (Second)
hostTickRate                                765123734                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4682736                       # Number of bytes of host memory used (Byte)
simInsts                                     35663029                       # Number of instructions simulated (Count)
simOps                                       39943805                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    61526                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      68911                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 443498258000                       # Cumulative time (in ticks) in various power states (Tick)
system.bridge.power_state.pwrStateResidencyTicks::ON 443498258000                       # Cumulative time (in ticks) in various power states (Tick)
system.bridge.power_state.pwrStateResidencyTicks::CLK_GATED 443498258000                       # Cumulative time (in ticks) in various power states (Tick)
system.bridge.power_state.pwrStateResidencyTicks::SRAM_RETENTION 443498258000                       # Cumulative time (in ticks) in various power states (Tick)
system.bridge.power_state.pwrStateResidencyTicks::OFF 443498258000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        886994252                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        42722765                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       12                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       73874989                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     31                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2779019                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          10347174                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  10                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           517715011                       # Number of insts issued each cycle
system.cpu.numIssuedDist::mean               0.142694                       # Number of insts issued each cycle
system.cpu.numIssuedDist::stdev              0.682789                       # Number of insts issued each cycle
system.mem_ctrls.wrQLenPdf::74                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::75                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::76                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::77                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::78                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::79                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::80                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::81                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::82                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::83                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::84                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::85                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::86                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::87                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::88                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::89                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::90                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::91                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::92                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::93                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::94                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::95                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::96                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::97                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::98                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::99                   2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::100                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::101                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::102                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::103                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::104                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::105                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::106                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::107                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::108                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::109                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::110                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::111                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::112                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::113                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::114                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::115                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::116                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::117                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::118                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::119                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::120                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::121                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::122                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::123                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::124                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::125                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::126                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::127                  2337                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.rdPerTurnAround::samples          123                       # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::mean   31780.479675                       # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::gmean    387.549266                       # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::stdev  52102.657741                       # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::0-4095           88     71.54%     71.54% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::4096-8191            1      0.81%     72.36% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::24576-28671            1      0.81%     73.17% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::106496-110591            8      6.50%     79.67% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::114688-118783           17     13.82%     93.50% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::122880-126975            2      1.63%     95.12% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::131072-135167            6      4.88%    100.00% # Reads before turning the bus around for writes
system.mem_ctrls.rdPerTurnAround::total           123                       # Reads before turning the bus around for writes
system.mem_ctrls.wrPerTurnAround::samples          123                       # Writes before turning the bus around for reads
system.mem_ctrls.wrPerTurnAround::mean      18.504065                       # Writes before turning the bus around for reads
system.mem_ctrls.wrPerTurnAround::gmean     18.446428                       # Writes before turning the bus around for reads
system.mem_ctrls.wrPerTurnAround::stdev      1.489713                       # Writes before turning the bus around for reads
system.mem_ctrls.wrPerTurnAround::16               12      9.76%      9.76% # Writes before turning the bus around for reads
system.mem_ctrls.wrPerTurnAround::17               10      8.13%     17.89% # Writes before turning the bus around for reads
system.mem_ctrls.wrPerTurnAround::18               54     43.90%     61.79% # Writes before turning the bus around for reads
system.mem_ctrls.wrPerTurnAround::19                7      5.69%     67.48% # Writes before turning the bus around for reads
system.mem_ctrls.wrPerTurnAround::20               38     30.89%     98.37% # Writes before turning the bus around for reads
system.mem_ctrls.wrPerTurnAround::24                1      0.81%     99.19% # Writes before turning the bus around for reads
system.mem_ctrls.wrPerTurnAround::25                1      0.81%    100.00% # Writes before turning the bus around for reads
system.mem_ctrls.wrPerTurnAround::total           123                       # Writes before turning the bus around for reads
system.mem_ctrls.bytesReadWrQ                35225600                       # Total number of bytes read from write queue (Byte)
system.mem_ctrls.bytesReadSys                25743613                       # Total read bytes from the system interface side (Byte)
system.mem_ctrls.bytesWrittenSys             14052153                       # Total written bytes from the system interface side (Byte)
system.mem_ctrls.avgRdBWSys              58046854.17510462                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrls.avgWrBWSys              31684879.50923046                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrls.totGap                  443496977500                       # Total gap between requests (Tick)
system.mem_ctrls.avgGap                      54926.20                       # Average gap between requests ((Tick/Count))
system.mem_ctrls.requestorReadBytes::writebacks     23542059                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorReadBytes::functional     23542059                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorReadBytes::interrupt     23542059                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorReadBytes::cpu.mmu.dtb_walker     23542059                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorReadBytes::cpu.mmu.itb_walker     23542059                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorReadBytes::cpu.mmu.stage2_dtb_walker     23542059                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorReadBytes::cpu.mmu.stage2_itb_walker     23542059                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorReadBytes::cpu.inst     23542059                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorReadBytes::cpu.data     23542059                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorReadBytes::gemm_clstr.dma     23542059                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorReadBytes::gemm_clstr.gemm.system.gemm_clstr.gemm     23542059                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorReadBytes::gemm_clstr.top.system.gemm_clstr.top     23542059                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorReadBytes::pci_ide     23542059                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorWriteBytes::writebacks        39817                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrls.requestorWriteBytes::functional        39817                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrls.requestorWriteBytes::interrupt        39817                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrls.requestorWriteBytes::cpu.mmu.dtb_walker        39817                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrls.requestorWriteBytes::cpu.mmu.itb_walker        39817                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrls.requestorWriteBytes::cpu.mmu.stage2_dtb_walker        39817                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrls.requestorWriteBytes::cpu.mmu.stage2_itb_walker        39817                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrls.requestorWriteBytes::cpu.inst        39817                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrls.requestorWriteBytes::cpu.data        39817                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrls.requestorWriteBytes::gemm_clstr.dma        39817                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrls.requestorWriteBytes::gemm_clstr.gemm.system.gemm_clstr.gemm        39817                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrls.requestorWriteBytes::gemm_clstr.top.system.gemm_clstr.top        39817                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrls.requestorWriteBytes::pci_ide        39817                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrls.requestorReadRate::writebacks 53082776.910712152719                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorReadRate::functional 53082776.910712152719                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorReadRate::interrupt 53082776.910712152719                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorReadRate::cpu.mmu.dtb_walker 53082776.910712152719                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorReadRate::cpu.mmu.itb_walker 53082776.910712152719                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorReadRate::cpu.mmu.stage2_dtb_walker 53082776.910712152719                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorReadRate::cpu.mmu.stage2_itb_walker 53082776.910712152719                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorReadRate::cpu.inst 53082776.910712152719                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorReadRate::cpu.data 53082776.910712152719                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorReadRate::gemm_clstr.dma 53082776.910712152719                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorReadRate::gemm_clstr.gemm.system.gemm_clstr.gemm 53082776.910712152719                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorReadRate::gemm_clstr.top.system.gemm_clstr.top 53082776.910712152719                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorReadRate::pci_ide 53082776.910712152719                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorWriteRate::writebacks 89779.612235863737                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrls.requestorWriteRate::functional 89779.612235863737                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrls.requestorWriteRate::interrupt 89779.612235863737                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrls.requestorWriteRate::cpu.mmu.dtb_walker 89779.612235863737                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrls.requestorWriteRate::cpu.mmu.itb_walker 89779.612235863737                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrls.requestorWriteRate::cpu.mmu.stage2_dtb_walker 89779.612235863737                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrls.requestorWriteRate::cpu.mmu.stage2_itb_walker 89779.612235863737                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrls.requestorWriteRate::cpu.inst 89779.612235863737                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrls.requestorWriteRate::cpu.data 89779.612235863737                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrls.requestorWriteRate::gemm_clstr.dma 89779.612235863737                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrls.requestorWriteRate::gemm_clstr.gemm.system.gemm_clstr.gemm 89779.612235863737                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrls.requestorWriteRate::gemm_clstr.top.system.gemm_clstr.top 89779.612235863737                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrls.requestorWriteRate::pci_ide 89779.612235863737                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrls.requestorReadAccesses::writebacks      4569047                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorReadAccesses::functional      4569047                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorReadAccesses::interrupt      4569047                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorReadAccesses::cpu.mmu.dtb_walker      4569047                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorReadAccesses::cpu.mmu.itb_walker      4569047                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorReadAccesses::cpu.mmu.stage2_dtb_walker      4569047                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorReadAccesses::cpu.mmu.stage2_itb_walker      4569047                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorReadAccesses::cpu.inst      4569047                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorReadAccesses::cpu.data      4569047                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorReadAccesses::gemm_clstr.dma      4569047                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorReadAccesses::gemm_clstr.gemm.system.gemm_clstr.gemm      4569047                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorReadAccesses::gemm_clstr.top.system.gemm_clstr.top      4569047                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorReadAccesses::pci_ide      4569047                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorWriteAccesses::writebacks      3505369                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrls.requestorWriteAccesses::functional      3505369                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrls.requestorWriteAccesses::interrupt      3505369                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrls.requestorWriteAccesses::cpu.mmu.dtb_walker      3505369                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrls.requestorWriteAccesses::cpu.mmu.itb_walker      3505369                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrls.requestorWriteAccesses::cpu.mmu.stage2_dtb_walker      3505369                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrls.requestorWriteAccesses::cpu.mmu.stage2_itb_walker      3505369                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrls.requestorWriteAccesses::cpu.inst      3505369                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrls.requestorWriteAccesses::cpu.data      3505369                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrls.requestorWriteAccesses::gemm_clstr.dma      3505369                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrls.requestorWriteAccesses::gemm_clstr.gemm.system.gemm_clstr.gemm      3505369                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrls.requestorWriteAccesses::gemm_clstr.top.system.gemm_clstr.top      3505369                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrls.requestorWriteAccesses::pci_ide      3505369                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrls.requestorReadTotalLat::writebacks  95135446694                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorReadTotalLat::functional  95135446694                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorReadTotalLat::interrupt  95135446694                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorReadTotalLat::cpu.mmu.dtb_walker  95135446694                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorReadTotalLat::cpu.mmu.itb_walker  95135446694                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorReadTotalLat::cpu.mmu.stage2_dtb_walker  95135446694                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorReadTotalLat::cpu.mmu.stage2_itb_walker  95135446694                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorReadTotalLat::cpu.inst  95135446694                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorReadTotalLat::cpu.data  95135446694                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorReadTotalLat::gemm_clstr.dma  95135446694                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorReadTotalLat::gemm_clstr.gemm.system.gemm_clstr.gemm  95135446694                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorReadTotalLat::gemm_clstr.top.system.gemm_clstr.top  95135446694                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorReadTotalLat::pci_ide  95135446694                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorWriteTotalLat::writebacks 23667291748813                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrls.requestorWriteTotalLat::functional 23667291748813                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrls.requestorWriteTotalLat::interrupt 23667291748813                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrls.requestorWriteTotalLat::cpu.mmu.dtb_walker 23667291748813                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrls.requestorWriteTotalLat::cpu.mmu.itb_walker 23667291748813                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrls.requestorWriteTotalLat::cpu.mmu.stage2_dtb_walker 23667291748813                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrls.requestorWriteTotalLat::cpu.mmu.stage2_itb_walker 23667291748813                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrls.requestorWriteTotalLat::cpu.inst 23667291748813                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrls.requestorWriteTotalLat::cpu.data 23667291748813                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrls.requestorWriteTotalLat::gemm_clstr.dma 23667291748813                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrls.requestorWriteTotalLat::gemm_clstr.gemm.system.gemm_clstr.gemm 23667291748813                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrls.requestorWriteTotalLat::gemm_clstr.top.system.gemm_clstr.top 23667291748813                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrls.requestorWriteTotalLat::pci_ide 23667291748813                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrls.requestorReadAvgLat::writebacks     20821.73                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorReadAvgLat::functional     20821.73                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorReadAvgLat::interrupt     20821.73                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorReadAvgLat::cpu.mmu.dtb_walker     20821.73                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorReadAvgLat::cpu.mmu.itb_walker     20821.73                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorReadAvgLat::cpu.mmu.stage2_dtb_walker     20821.73                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorReadAvgLat::cpu.mmu.stage2_itb_walker     20821.73                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorReadAvgLat::cpu.inst     20821.73                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorReadAvgLat::cpu.data     20821.73                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorReadAvgLat::gemm_clstr.dma     20821.73                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorReadAvgLat::gemm_clstr.gemm.system.gemm_clstr.gemm     20821.73                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorReadAvgLat::gemm_clstr.top.system.gemm_clstr.top     20821.73                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorReadAvgLat::pci_ide     20821.73                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorWriteAvgLat::writebacks   6751726.21                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrls.requestorWriteAvgLat::functional   6751726.21                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrls.requestorWriteAvgLat::interrupt   6751726.21                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrls.requestorWriteAvgLat::cpu.mmu.dtb_walker   6751726.21                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrls.requestorWriteAvgLat::cpu.mmu.itb_walker   6751726.21                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrls.requestorWriteAvgLat::cpu.mmu.stage2_dtb_walker   6751726.21                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrls.requestorWriteAvgLat::cpu.mmu.stage2_itb_walker   6751726.21                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrls.requestorWriteAvgLat::cpu.inst   6751726.21                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrls.requestorWriteAvgLat::cpu.data   6751726.21                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrls.requestorWriteAvgLat::gemm_clstr.dma   6751726.21                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrls.requestorWriteAvgLat::gemm_clstr.gemm.system.gemm_clstr.gemm   6751726.21                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrls.requestorWriteAvgLat::gemm_clstr.top.system.gemm_clstr.top   6751726.21                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrls.requestorWriteAvgLat::pci_ide   6751726.21                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrls.dram.bytesRead::writebacks     25743613                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::functional     25743613                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::interrupt     25743613                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::cpu.mmu.dtb_walker     25743613                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::cpu.mmu.itb_walker     25743613                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::cpu.mmu.stage2_dtb_walker     25743613                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::cpu.mmu.stage2_itb_walker     25743613                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::cpu.inst     25743613                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::cpu.data     25743613                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::gemm_clstr.dma     25743613                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::gemm_clstr.gemm.system.gemm_clstr.gemm     25743613                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::gemm_clstr.top.system.gemm_clstr.top     25743613                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::pci_ide     25743613                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::total      334666969                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesWritten::writebacks     14052153                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.dram.bytesWritten::functional     14052153                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.dram.bytesWritten::interrupt     14052153                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.dram.bytesWritten::cpu.mmu.dtb_walker     14052153                       # Number of bytes written to this memory (Byte)
